date,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
2021-03-03,10.0,12.0,75.0,2.0,112.0,84.0,13.0,19.0,35.0,32.0,227.0,19.0,40.0,48.0,0.0,38.0,15.0,116.0,186.0,25.0,28.0,26.0,179.0,94.0,8.0,367.0,8.0
2021-03-04,7.0,13.0,85.0,6.0,111.0,122.0,18.0,23.0,118.0,35.0,160.0,23.0,37.0,62.0,54.0,22.0,23.0,106.0,104.0,35.0,47.0,17.0,188.0,91.0,9.0,313.0,8.0
2021-03-05,10.0,13.0,57.0,4.0,102.0,88.0,15.0,27.0,50.0,39.0,172.0,15.0,27.0,56.0,0.0,29.0,22.0,108.0,141.0,0.0,49.0,7.0,167.0,107.0,10.0,370.0,9.0
2021-03-06,7.0,13.0,11.0,0.0,95.0,43.0,17.0,12.0,22.0,38.0,155.0,13.0,25.0,55.0,44.0,34.0,13.0,148.0,105.0,0.0,27.0,0.0,182.0,78.0,10.0,353.0,10.0
2021-03-07,9.0,14.0,22.0,0.0,82.0,35.0,12.0,14.0,33.0,36.0,164.0,25.0,23.0,38.0,23.0,20.0,25.0,247.0,5.0,41.0,15.0,0.0,79.0,70.0,10.0,46.0,10.0
2021-03-08,3.0,15.0,26.0,5.0,102.0,81.0,17.0,24.0,76.0,34.0,25.0,22.0,69.0,40.0,32.0,34.0,19.0,19.0,12.0,29.0,66.0,24.0,113.0,98.0,9.0,121.0,7.0
2021-03-09,5.0,16.0,53.0,3.0,103.0,108.0,23.0,34.0,0.0,35.0,57.0,25.0,45.0,76.0,36.0,17.0,20.0,206.0,95.0,29.0,32.0,12.0,275.0,108.0,11.0,517.0,10.0
2021-03-10,12.0,16.0,47.0,3.0,111.0,105.0,25.0,32.0,271.0,35.0,219.0,21.0,43.0,87.0,50.0,22.0,21.0,244.0,69.0,23.0,60.0,13.0,250.0,107.0,14.0,469.0,12.0
2021-03-11,11.0,16.0,43.0,2.0,115.0,102.0,21.0,18.0,120.0,34.0,263.0,26.0,49.0,73.0,35.0,23.0,32.0,99.0,190.0,28.0,38.0,10.0,276.0,100.0,15.0,440.0,16.0
2021-03-12,12.0,16.0,51.0,8.0,101.0,59.0,34.0,31.0,105.0,27.0,213.0,21.0,69.0,46.0,33.0,49.0,29.0,176.0,127.0,0.0,35.0,6.0,191.0,125.0,16.0,521.0,21.0
2021-03-13,10.0,16.0,34.0,4.0,97.0,64.0,15.0,17.0,39.0,29.0,206.0,30.0,39.0,39.0,31.0,39.0,17.0,157.0,94.0,34.0,33.0,0.0,331.0,113.0,17.0,434.0,20.0
2021-03-14,6.0,16.0,23.0,0.0,80.0,35.0,19.0,12.0,34.0,14.0,144.0,14.0,40.0,45.0,37.0,26.0,24.0,93.0,25.0,18.0,21.0,0.0,72.0,80.0,18.0,158.0,17.0
2021-03-15,7.0,18.0,34.0,6.0,102.0,81.0,29.0,26.0,141.0,22.0,37.0,39.0,86.0,53.0,59.0,28.0,27.0,41.0,1.0,51.0,48.0,18.0,148.0,96.0,18.0,100.0,18.0
2021-03-16,11.0,18.0,50.0,8.0,118.0,111.0,31.0,37.0,163.0,32.0,28.0,42.0,62.0,72.0,44.0,60.0,23.0,310.0,115.0,66.0,49.0,11.0,501.0,167.0,22.0,679.0,20.0
2021-03-17,4.0,20.0,49.0,6.0,130.0,119.0,30.0,36.0,91.0,31.0,314.0,31.0,56.0,135.0,44.0,39.0,23.0,262.0,141.0,0.0,55.0,8.0,213.0,163.0,24.0,617.0,20.0
2021-03-18,12.0,20.0,36.0,5.0,153.0,119.0,68.0,30.0,180.0,35.0,274.0,35.0,67.0,48.0,43.0,53.0,20.0,191.0,109.0,61.0,34.0,5.0,298.0,126.0,23.0,659.0,20.0
2021-03-19,12.0,20.0,35.0,10.0,143.0,95.0,47.0,39.0,78.0,37.0,237.0,24.0,55.0,60.0,44.0,51.0,38.0,269.0,135.0,0.0,36.0,7.0,390.0,134.0,24.0,620.0,16.0
2021-03-20,8.0,22.0,32.0,6.0,115.0,28.0,34.0,19.0,95.0,38.0,224.0,27.0,71.0,54.0,45.0,24.0,23.0,182.0,187.0,30.0,53.0,0.0,307.0,90.0,23.0,616.0,15.0
2021-03-21,5.0,22.0,16.0,0.0,99.0,43.0,27.0,21.0,35.0,12.0,243.0,28.0,46.0,41.0,31.0,23.0,-84.0,53.0,114.0,51.0,35.0,0.0,55.0,68.0,19.0,144.0,15.0
2021-03-22,9.0,20.0,27.0,11.0,125.0,0.0,59.0,53.0,170.0,30.0,48.0,41.0,125.0,62.0,29.0,37.0,134.0,76.0,49.0,41.0,50.0,9.0,288.0,112.0,22.0,44.0,17.0
2021-03-23,11.0,20.0,18.0,10.0,133.0,178.0,62.0,72.0,65.0,39.0,68.0,20.0,95.0,72.0,41.0,64.0,19.0,312.0,151.0,45.0,50.0,11.0,342.0,182.0,24.0,1021.0,22.0
2021-03-24,9.0,20.0,24.0,10.0,135.0,249.0,50.0,57.0,54.0,39.0,374.0,60.0,62.0,40.0,41.0,45.0,49.0,173.0,42.0,60.0,54.0,2.0,249.0,88.0,25.0,281.0,25.0
2021-03-25,7.0,23.0,33.0,5.0,139.0,16.0,57.0,51.0,221.0,39.0,74.0,70.0,73.0,100.0,50.0,46.0,31.0,296.0,190.0,46.0,45.0,15.0,193.0,187.0,21.0,599.0,27.0
2021-03-26,7.0,23.0,24.0,7.0,155.0,0.0,64.0,60.0,184.0,39.0,316.0,33.0,87.0,81.0,48.0,62.0,17.0,189.0,195.0,6.0,49.0,2.0,408.0,210.0,21.0,1193.0,30.0
2021-03-27,5.0,23.0,22.0,3.0,100.0,251.0,43.0,28.0,72.0,34.0,479.0,45.0,50.0,60.0,57.0,60.0,29.0,185.0,268.0,19.0,41.0,0.0,331.0,101.0,22.0,1051.0,30.0
2021-03-28,5.0,22.0,13.0,0.0,74.0,32.0,40.0,29.0,18.0,39.0,321.0,41.0,65.0,61.0,43.0,31.0,32.0,66.0,83.0,48.0,24.0,0.0,143.0,63.0,21.0,244.0,12.0
2021-03-29,6.0,22.0,22.0,11.0,90.0,128.0,61.0,89.0,204.0,42.0,101.0,56.0,115.0,62.0,49.0,38.0,38.0,100.0,40.0,47.0,56.0,0.0,197.0,112.0,24.0,292.0,23.0
2021-03-30,13.0,22.0,23.0,13.0,120.0,143.0,94.0,72.0,175.0,40.0,127.0,57.0,90.0,51.0,70.0,74.0,38.0,231.0,283.0,33.0,39.0,21.0,412.0,158.0,22.0,1209.0,25.0
2021-03-31,9.0,21.0,18.0,10.0,160.0,282.0,117.0,61.0,184.0,39.0,417.0,57.0,100.0,77.0,73.0,57.0,37.0,196.0,295.0,7.0,58.0,5.0,304.0,133.0,23.0,1160.0,25.0
2021-04-01,7.0,22.0,16.0,9.0,142.0,119.0,121.0,58.0,14.0,38.0,396.0,42.0,91.0,116.0,47.0,74.0,40.0,224.0,387.0,40.0,53.0,6.0,327.0,138.0,24.0,1082.0,22.0
2021-04-02,11.0,22.0,17.0,7.0,127.0,37.0,57.0,46.0,90.0,41.0,486.0,48.0,83.0,74.0,29.0,46.0,31.0,242.0,104.0,28.0,37.0,0.0,171.0,102.0,25.0,818.0,22.0
2021-04-03,4.0,22.0,13.0,5.0,61.0,54.0,28.0,35.0,13.0,42.0,320.0,57.0,77.0,34.0,46.0,54.0,28.0,74.0,411.0,13.0,26.0,0.0,202.0,64.0,22.0,198.0,6.0
2021-04-04,7.0,23.0,11.0,0.0,50.0,48.0,53.0,33.0,21.0,45.0,120.0,32.0,73.0,51.0,40.0,28.0,28.0,42.0,58.0,47.0,19.0,0.0,63.0,54.0,20.0,270.0,6.0
2021-04-05,7.0,22.0,35.0,11.0,86.0,285.0,78.0,95.0,230.0,42.0,59.0,58.0,128.0,47.0,43.0,44.0,30.0,106.0,6.0,69.0,49.0,10.0,101.0,81.0,25.0,145.0,20.0
2021-04-06,8.0,23.0,29.0,12.0,122.0,192.0,83.0,110.0,161.0,43.0,82.0,59.0,107.0,55.0,52.0,58.0,43.0,280.0,347.0,76.0,41.0,5.0,418.0,224.0,25.0,1389.0,24.0
2021-04-07,12.0,22.0,41.0,10.0,189.0,0.0,83.0,70.0,234.0,48.0,508.0,87.0,112.0,95.0,49.0,62.0,38.0,433.0,242.0,21.0,51.0,17.0,243.0,65.0,26.0,889.0,24.0
2021-04-08,7.0,22.0,25.0,15.0,125.0,182.0,77.0,69.0,132.0,47.0,492.0,52.0,57.0,87.0,35.0,82.0,46.0,374.0,375.0,29.0,45.0,3.0,277.0,146.0,25.0,1299.0,23.0
2021-04-09,9.0,24.0,24.0,10.0,115.0,346.0,67.0,68.0,93.0,49.0,455.0,52.0,84.0,81.0,33.0,63.0,37.0,311.0,381.0,0.0,31.0,6.0,241.0,115.0,26.0,1008.0,23.0
2021-04-10,5.0,24.0,19.0,5.0,98.0,15.0,33.0,48.0,65.0,47.0,368.0,49.0,43.0,57.0,39.0,58.0,31.0,190.0,260.0,13.0,30.0,0.0,85.0,92.0,25.0,657.0,21.0
2021-04-11,4.0,22.0,12.0,4.0,71.0,51.0,45.0,35.0,19.0,45.0,386.0,37.0,45.0,51.0,19.0,59.0,36.0,83.0,125.0,62.0,23.0,0.0,17.0,50.0,26.0,510.0,21.0
2021-04-12,10.0,24.0,14.0,12.0,95.0,55.0,86.0,49.0,256.0,44.0,86.0,33.0,104.0,77.0,58.0,34.0,57.0,83.0,21.0,1.0,21.0,15.0,166.0,83.0,26.0,181.0,20.0
2021-04-13,14.0,24.0,23.0,17.0,102.0,117.0,66.0,94.0,116.0,46.0,62.0,65.0,92.0,115.0,40.0,68.0,47.0,372.0,347.0,75.0,45.0,9.0,341.0,132.0,26.0,1282.0,20.0
2021-04-14,7.0,24.0,25.0,13.0,146.0,0.0,66.0,102.0,151.0,44.0,484.0,50.0,94.0,112.0,42.0,83.0,26.0,184.0,300.0,36.0,52.0,5.0,177.0,82.0,27.0,1095.0,18.0
2021-04-15,9.0,24.0,18.0,14.0,141.0,0.0,77.0,95.0,154.0,46.0,469.0,44.0,72.0,80.0,31.0,63.0,34.0,271.0,338.0,26.0,38.0,13.0,233.0,96.0,27.0,1060.0,18.0
2021-04-16,12.0,23.0,15.0,10.0,134.0,425.0,76.0,80.0,105.0,46.0,433.0,57.0,60.0,116.0,40.0,51.0,38.0,196.0,287.0,9.0,33.0,10.0,179.0,71.0,27.0,791.0,12.0
2021-04-17,10.0,23.0,10.0,8.0,94.0,133.0,47.0,49.0,100.0,41.0,402.0,37.0,34.0,115.0,27.0,77.0,27.0,115.0,446.0,13.0,51.0,0.0,144.0,61.0,26.0,771.0,17.0
2021-04-18,13.0,24.0,9.0,3.0,75.0,27.0,38.0,37.0,11.0,42.0,369.0,31.0,53.0,34.0,30.0,33.0,22.0,52.0,148.0,59.0,13.0,0.0,71.0,41.0,26.0,253.0,8.0
2021-04-19,15.0,23.0,25.0,10.0,68.0,72.0,74.0,103.0,232.0,41.0,88.0,58.0,84.0,119.0,34.0,36.0,22.0,75.0,108.0,30.0,53.0,6.0,79.0,82.0,27.0,178.0,14.0
2021-04-20,12.0,23.0,35.0,6.0,85.0,145.0,60.0,116.0,176.0,44.0,129.0,53.0,65.0,146.0,42.0,69.0,28.0,204.0,327.0,0.0,60.0,15.0,244.0,96.0,27.0,1122.0,18.0
2021-04-21,4.0,20.0,23.0,5.0,118.0,141.0,44.0,23.0,81.0,40.0,468.0,39.0,63.0,98.0,29.0,63.0,28.0,181.0,365.0,66.0,25.0,0.0,175.0,82.0,25.0,977.0,14.0
2021-04-22,9.0,20.0,20.0,9.0,113.0,83.0,52.0,96.0,71.0,41.0,392.0,48.0,80.0,91.0,27.0,45.0,28.0,150.0,252.0,32.0,28.0,6.0,62.0,74.0,27.0,183.0,12.0
2021-04-23,7.0,20.0,20.0,5.0,117.0,271.0,54.0,81.0,200.0,31.0,108.0,39.0,55.0,88.0,31.0,99.0,33.0,240.0,272.0,16.0,32.0,0.0,223.0,98.0,27.0,863.0,12.0
2021-04-24,11.0,22.0,12.0,3.0,104.0,17.0,40.0,32.0,29.0,31.0,493.0,53.0,32.0,62.0,22.0,46.0,36.0,282.0,223.0,13.0,41.0,0.0,177.0,71.0,27.0,875.0,12.0
2021-04-25,4.0,21.0,11.0,2.0,95.0,31.0,35.0,41.0,45.0,5.0,331.0,28.0,37.0,68.0,19.0,70.0,30.0,83.0,57.0,59.0,8.0,0.0,44.0,34.0,22.0,145.0,9.0
2021-04-26,8.0,21.0,11.0,10.0,84.0,33.0,59.0,85.0,168.0,30.0,96.0,39.0,80.0,92.0,28.0,47.0,35.0,86.0,13.0,31.0,28.0,22.0,70.0,71.0,28.0,105.0,0.0
2021-04-27,12.0,21.0,34.0,7.0,107.0,150.0,41.0,70.0,137.0,35.0,83.0,63.0,52.0,130.0,46.0,75.0,26.0,153.0,361.0,33.0,33.0,0.0,192.0,111.0,27.0,1044.0,36.0
2021-04-28,17.0,21.0,25.0,5.0,104.0,102.0,49.0,77.0,32.0,35.0,488.0,42.0,64.0,90.0,31.0,106.0,21.0,210.0,330.0,45.0,16.0,9.0,147.0,88.0,26.0,814.0,20.0
2021-04-29,8.0,20.0,28.0,7.0,93.0,138.0,43.0,61.0,121.0,38.0,416.0,32.0,33.0,97.0,21.0,99.0,34.0,216.0,347.0,16.0,18.0,5.0,148.0,72.0,28.0,876.0,17.0
2021-04-30,4.0,20.0,12.0,7.0,86.0,295.0,37.0,66.0,84.0,39.0,298.0,41.0,49.0,102.0,22.0,71.0,23.0,168.0,441.0,0.0,20.0,5.0,198.0,73.0,28.0,659.0,13.0
2021-05-01,5.0,20.0,9.0,6.0,84.0,54.0,28.0,12.0,39.0,35.0,337.0,23.0,27.0,42.0,23.0,90.0,30.0,160.0,213.0,0.0,18.0,0.0,135.0,58.0,28.0,750.0,14.0
2021-05-02,12.0,18.0,5.0,1.0,80.0,32.0,29.0,15.0,35.0,20.0,253.0,30.0,35.0,38.0,25.0,52.0,28.0,54.0,216.0,65.0,7.0,0.0,22.0,36.0,27.0,117.0,14.0
2021-05-03,6.0,17.0,17.0,11.0,89.0,45.0,28.0,71.0,130.0,35.0,24.0,40.0,61.0,41.0,28.0,26.0,21.0,63.0,62.0,23.0,27.0,1.0,57.0,46.0,28.0,114.0,14.0
2021-05-04,3.0,18.0,20.0,5.0,82.0,254.0,43.0,60.0,19.0,37.0,83.0,46.0,47.0,122.0,40.0,73.0,32.0,317.0,335.0,33.0,36.0,15.0,252.0,117.0,27.0,849.0,14.0
2021-05-05,8.0,18.0,13.0,4.0,85.0,69.0,52.0,52.0,172.0,35.0,441.0,39.0,41.0,65.0,27.0,54.0,25.0,258.0,349.0,19.0,14.0,4.0,127.0,68.0,28.0,689.0,15.0
2021-05-06,5.0,18.0,16.0,3.0,83.0,98.0,48.0,57.0,46.0,35.0,328.0,24.0,53.0,62.0,25.0,52.0,36.0,244.0,333.0,20.0,16.0,1.0,124.0,72.0,29.0,696.0,12.0
2021-05-07,7.0,18.0,9.0,5.0,91.0,164.0,30.0,44.0,51.0,30.0,259.0,29.0,34.0,58.0,32.0,49.0,28.0,130.0,257.0,0.0,30.0,12.0,139.0,61.0,28.0,583.0,8.0
2021-05-08,10.0,17.0,8.0,2.0,94.0,88.0,31.0,28.0,40.0,23.0,326.0,38.0,44.0,29.0,22.0,57.0,27.0,154.0,203.0,0.0,10.0,0.0,94.0,41.0,29.0,660.0,7.0
2021-05-09,4.0,17.0,4.0,2.0,74.0,21.0,26.0,11.0,7.0,6.0,261.0,16.0,29.0,19.0,21.0,27.0,25.0,14.0,53.0,36.0,14.0,0.0,32.0,23.0,28.0,150.0,2.0
2021-05-10,7.0,16.0,18.0,9.0,81.0,46.0,37.0,89.0,107.0,21.0,51.0,25.0,68.0,52.0,16.0,32.0,21.0,134.0,15.0,46.0,30.0,3.0,57.0,39.0,28.0,55.0,7.0
2021-05-11,3.0,16.0,12.0,4.0,91.0,14.0,34.0,50.0,58.0,30.0,60.0,37.0,32.0,64.0,32.0,89.0,26.0,68.0,328.0,39.0,24.0,10.0,186.0,90.0,29.0,806.0,14.0
2021-05-12,2.0,16.0,17.0,6.0,92.0,165.0,33.0,57.0,135.0,29.0,373.0,17.0,36.0,104.0,35.0,80.0,24.0,81.0,282.0,31.0,23.0,5.0,142.0,58.0,29.0,696.0,13.0
2021-05-13,6.0,17.0,17.0,5.0,121.0,152.0,34.0,41.0,88.0,32.0,258.0,40.0,42.0,49.0,28.0,79.0,22.0,111.0,303.0,14.0,22.0,4.0,124.0,51.0,28.0,578.0,11.0
2021-05-14,1.0,16.0,16.0,4.0,115.0,80.0,24.0,53.0,102.0,30.0,252.0,31.0,32.0,58.0,28.0,43.0,27.0,145.0,344.0,-14.0,23.0,3.0,108.0,57.0,29.0,559.0,7.0
2021-05-15,4.0,16.0,16.0,4.0,92.0,91.0,23.0,16.0,10.0,17.0,278.0,8.0,24.0,61.0,23.0,65.0,19.0,267.0,252.0,0.0,18.0,0.0,107.0,52.0,27.0,502.0,9.0
2021-05-16,2.0,15.0,7.0,1.0,63.0,31.0,19.0,17.0,7.0,9.0,225.0,28.0,37.0,14.0,18.0,43.0,22.0,73.0,55.0,64.0,13.0,0.0,28.0,31.0,22.0,224.0,7.0
2021-05-17,6.0,15.0,24.0,7.0,78.0,129.0,28.0,74.0,133.0,27.0,49.0,50.0,44.0,55.0,29.0,31.0,19.0,32.0,18.0,32.0,13.0,8.0,39.0,31.0,28.0,76.0,10.0
2021-05-18,5.0,15.0,24.0,6.0,82.0,100.0,21.0,57.0,49.0,31.0,60.0,30.0,45.0,64.0,27.0,68.0,121.0,155.0,289.0,23.0,26.0,5.0,177.0,119.0,28.0,810.0,14.0
2021-05-19,6.0,15.0,14.0,7.0,77.0,93.0,33.0,43.0,73.0,31.0,310.0,40.0,39.0,35.0,27.0,79.0,20.0,202.0,349.0,33.0,18.0,5.0,130.0,37.0,28.0,747.0,9.0
2021-05-20,1.0,16.0,10.0,10.0,74.0,229.0,23.0,49.0,126.0,32.0,295.0,32.0,47.0,63.0,34.0,65.0,21.0,144.0,374.0,27.0,20.0,5.0,136.0,58.0,29.0,585.0,6.0
2021-05-21,0.0,17.0,9.0,9.0,75.0,98.0,20.0,42.0,44.0,31.0,327.0,48.0,38.0,34.0,34.0,66.0,19.0,172.0,214.0,0.0,24.0,8.0,119.0,63.0,28.0,580.0,7.0
2021-05-22,1.0,18.0,3.0,2.0,83.0,45.0,8.0,29.0,15.0,24.0,329.0,31.0,13.0,21.0,32.0,67.0,25.0,106.0,188.0,0.0,15.0,0.0,113.0,47.0,28.0,480.0,3.0
2021-05-23,2.0,18.0,5.0,1.0,65.0,28.0,16.0,21.0,32.0,20.0,208.0,31.0,29.0,31.0,18.0,40.0,25.0,25.0,77.0,0.0,7.0,0.0,20.0,33.0,15.0,117.0,5.0
2021-05-24,7.0,18.0,5.0,6.0,71.0,9.0,17.0,77.0,69.0,23.0,42.0,51.0,31.0,40.0,28.0,28.0,18.0,57.0,24.0,5.0,25.0,8.0,49.0,51.0,25.0,63.0,15.0
2021-05-25,7.0,18.0,10.0,3.0,107.0,106.0,31.0,26.0,94.0,35.0,48.0,29.0,31.0,63.0,36.0,72.0,23.0,101.0,133.0,19.0,20.0,2.0,156.0,73.0,26.0,898.0,17.0
2021-05-26,3.0,18.0,8.0,7.0,120.0,184.0,23.0,36.0,131.0,36.0,364.0,55.0,31.0,52.0,36.0,59.0,16.0,113.0,227.0,28.0,19.0,0.0,132.0,60.0,27.0,666.0,12.0
2021-05-27,0.0,18.0,8.0,10.0,130.0,66.0,32.0,33.0,0.0,35.0,244.0,56.0,41.0,28.0,36.0,71.0,19.0,189.0,226.0,28.0,5.0,0.0,112.0,67.0,24.0,609.0,14.0
2021-05-28,3.0,18.0,15.0,2.0,115.0,119.0,31.0,25.0,122.0,38.0,242.0,58.0,40.0,31.0,33.0,62.0,25.0,202.0,249.0,12.0,26.0,23.0,122.0,69.0,28.0,703.0,13.0
2021-05-29,2.0,18.0,6.0,3.0,103.0,117.0,21.0,5.0,9.0,37.0,236.0,50.0,28.0,19.0,28.0,85.0,18.0,202.0,176.0,10.0,14.0,0.0,115.0,32.0,22.0,570.0,15.0
2021-05-30,2.0,19.0,6.0,2.0,86.0,1.0,21.0,13.0,10.0,18.0,190.0,24.0,26.0,7.0,28.0,65.0,21.0,29.0,24.0,17.0,6.0,0.0,53.0,37.0,17.0,181.0,10.0
2021-05-31,3.0,17.0,7.0,6.0,81.0,33.0,28.0,71.0,130.0,22.0,45.0,52.0,43.0,19.0,27.0,55.0,25.0,22.0,10.0,33.0,32.0,4.0,34.0,65.0,20.0,70.0,12.0
2021-06-01,7.0,17.0,11.0,6.0,88.0,113.0,22.0,40.0,32.0,20.0,59.0,50.0,38.0,54.0,31.0,78.0,25.0,210.0,256.0,40.0,19.0,6.0,162.0,78.0,23.0,836.0,13.0
2021-06-02,7.0,17.0,13.0,6.0,93.0,133.0,28.0,37.0,121.0,30.0,324.0,59.0,53.0,50.0,32.0,73.0,21.0,164.0,256.0,27.0,15.0,4.0,130.0,63.0,24.0,717.0,11.0
2021-06-03,4.0,17.0,7.0,4.0,90.0,114.0,20.0,10.0,0.0,26.0,290.0,56.0,21.0,19.0,30.0,84.0,21.0,121.0,224.0,29.0,10.0,0.0,125.0,44.0,22.0,514.0,12.0
2021-06-04,2.0,18.0,26.0,4.0,97.0,17.0,26.0,29.0,102.0,32.0,248.0,40.0,47.0,33.0,26.0,52.0,23.0,49.0,99.0,15.0,16.0,2.0,54.0,67.0,20.0,33.0,11.0
2021-06-05,4.0,19.0,8.0,2.0,98.0,52.0,24.0,29.0,38.0,27.0,61.0,50.0,36.0,26.0,29.0,94.0,22.0,53.0,89.0,15.0,4.0,0.0,102.0,44.0,20.0,718.0,8.0
2021-06-06,4.0,20.0,4.0,1.0,42.0,11.0,10.0,15.0,7.0,26.0,131.0,63.0,24.0,19.0,29.0,49.0,27.0,50.0,24.0,20.0,1.0,0.0,30.0,33.0,20.0,212.0,9.0
2021-06-07,2.0,21.0,9.0,8.0,80.0,26.0,26.0,47.0,137.0,30.0,63.0,25.0,44.0,40.0,34.0,65.0,25.0,100.0,8.0,32.0,12.0,10.0,71.0,58.0,26.0,138.0,12.0
2021-06-08,5.0,21.0,23.0,6.0,110.0,409.0,18.0,36.0,0.0,34.0,47.0,58.0,43.0,50.0,37.0,111.0,0.0,181.0,325.0,36.0,0.0,1.0,216.0,84.0,24.0,767.0,6.0
2021-06-09,0.0,21.0,17.0,8.0,125.0,0.0,24.0,29.0,146.0,35.0,280.0,52.0,51.0,50.0,37.0,81.0,43.0,191.0,229.0,42.0,43.0,10.0,136.0,51.0,25.0,651.0,15.0
2021-06-10,2.0,21.0,16.0,4.0,130.0,30.0,30.0,17.0,135.0,34.0,319.0,46.0,27.0,56.0,46.0,65.0,20.0,246.0,277.0,16.0,16.0,5.0,133.0,45.0,24.0,733.0,12.0
2021-06-11,2.0,21.0,10.0,6.0,127.0,0.0,25.0,33.0,44.0,38.0,270.0,73.0,36.0,26.0,55.0,87.0,19.0,135.0,267.0,19.0,10.0,2.0,133.0,52.0,25.0,651.0,11.0
2021-06-12,6.0,20.0,7.0,5.0,104.0,0.0,14.0,12.0,52.0,39.0,283.0,38.0,24.0,13.0,37.0,79.0,24.0,165.0,289.0,12.0,6.0,0.0,129.0,42.0,21.0,543.0,10.0
2021-06-13,5.0,18.0,4.0,6.0,88.0,0.0,18.0,11.0,13.0,33.0,252.0,40.0,27.0,13.0,33.0,48.0,18.0,49.0,71.0,21.0,6.0,0.0,59.0,27.0,16.0,234.0,10.0
2021-06-14,7.0,18.0,9.0,7.0,88.0,81.0,21.0,30.0,131.0,23.0,30.0,52.0,49.0,33.0,30.0,32.0,25.0,73.0,17.0,35.0,28.0,1.0,29.0,42.0,24.0,92.0,13.0
2021-06-15,2.0,18.0,13.0,9.0,102.0,239.0,18.0,20.0,87.0,28.0,52.0,67.0,43.0,47.0,39.0,72.0,18.0,340.0,227.0,9.0,17.0,8.0,201.0,76.0,24.0,897.0,12.0
2021-06-16,2.0,18.0,20.0,6.0,119.0,177.0,22.0,25.0,99.0,24.0,353.0,35.0,40.0,40.0,40.0,58.0,25.0,299.0,234.0,36.0,16.0,4.0,130.0,54.0,24.0,795.0,7.0
2021-06-17,2.0,18.0,15.0,6.0,84.0,25.0,21.0,18.0,72.0,30.0,255.0,48.0,35.0,56.0,32.0,79.0,22.0,330.0,274.0,10.0,24.0,8.0,131.0,42.0,25.0,619.0,11.0
2021-06-18,3.0,20.0,12.0,2.0,102.0,66.0,14.0,28.0,97.0,32.0,254.0,48.0,24.0,35.0,0.0,70.0,20.0,497.0,173.0,8.0,17.0,4.0,113.0,61.0,25.0,714.0,12.0
2021-06-19,1.0,20.0,5.0,1.0,96.0,76.0,20.0,5.0,14.0,35.0,279.0,38.0,27.0,6.0,79.0,77.0,22.0,301.0,219.0,21.0,9.0,0.0,96.0,46.0,24.0,722.0,13.0
2021-06-20,1.0,20.0,6.0,1.0,73.0,37.0,23.0,11.0,15.0,33.0,189.0,21.0,29.0,19.0,33.0,38.0,25.0,21.0,108.0,23.0,3.0,0.0,29.0,43.0,21.0,200.0,9.0
2021-06-21,2.0,21.0,6.0,9.0,77.0,81.0,19.0,29.0,136.0,30.0,47.0,38.0,47.0,37.0,30.0,27.0,20.0,42.0,17.0,25.0,12.0,9.0,49.0,46.0,14.0,98.0,13.0
2021-06-22,2.0,21.0,15.0,4.0,100.0,85.0,16.0,18.0,79.0,22.0,40.0,51.0,41.0,52.0,22.0,62.0,25.0,110.0,185.0,17.0,27.0,3.0,155.0,62.0,21.0,843.0,15.0
2021-06-23,0.0,21.0,5.0,4.0,113.0,19.0,17.0,23.0,76.0,40.0,413.0,38.0,44.0,26.0,20.0,64.0,26.0,119.0,210.0,27.0,0.0,7.0,144.0,60.0,21.0,724.0,14.0
2021-06-24,1.0,21.0,3.0,6.0,104.0,39.0,12.0,19.0,82.0,37.0,209.0,40.0,30.0,37.0,26.0,56.0,22.0,71.0,186.0,22.0,23.0,4.0,124.0,59.0,13.0,781.0,11.0
2021-06-25,1.0,21.0,15.0,3.0,89.0,48.0,14.0,19.0,100.0,41.0,253.0,51.0,33.0,29.0,20.0,24.0,21.0,43.0,159.0,11.0,13.0,4.0,127.0,73.0,17.0,772.0,7.0
2021-06-26,0.0,21.0,3.0,2.0,49.0,68.0,12.0,18.0,17.0,27.0,220.0,45.0,36.0,17.0,23.0,39.0,20.0,57.0,146.0,5.0,7.0,0.0,77.0,45.0,12.0,538.0,13.0
2021-06-27,0.0,21.0,4.0,2.0,30.0,22.0,9.0,11.0,21.0,16.0,170.0,34.0,31.0,14.0,16.0,25.0,23.0,7.0,28.0,10.0,1.0,0.0,40.0,33.0,6.0,134.0,13.0
2021-06-28,0.0,20.0,11.0,8.0,78.0,12.0,13.0,25.0,92.0,30.0,36.0,30.0,38.0,24.0,23.0,28.0,20.0,6.0,14.0,16.0,16.0,0.0,41.0,46.0,12.0,62.0,13.0
2021-06-29,2.0,19.0,17.0,1.0,89.0,100.0,26.0,22.0,97.0,31.0,37.0,51.0,31.0,25.0,25.0,61.0,23.0,59.0,142.0,20.0,2.0,14.0,122.0,72.0,17.0,825.0,8.0
2021-06-30,0.0,20.0,14.0,2.0,106.0,49.0,19.0,15.0,71.0,20.0,281.0,27.0,26.0,22.0,20.0,45.0,27.0,201.0,133.0,29.0,5.0,2.0,118.0,37.0,17.0,744.0,14.0
